1000
15,4,3
22,6,2
8,3,4
18,5,2
12,4,3
25,7,1
10,3,3
30,8,2
14,4,4
20,5,3
9,3,2
16,5,3
28,7,2
11,4,4
19,6,2
7,2,3
24,6,1
13,4,3
17,5,2
21,6,3
6,2,4
26,7,2
15,4,2
10,3,3
23,6,1
14,4,4
18,5,3
12,4,2
20,6,1
9,3,4
16,5,2
27,7,3
11,3,3
19,5,2
8,3,4
22,6,1
13,4,3
25,7,2
17,5,4
10,3,2
29,8,1
14,4,3
21,6,2
7,2,4
18,5,3
12,4,2
24,6,1
16,5,3
9,3,4
20,6,2
15,4,3
11,3,2
28,7,1
13,4,4
19,5,2
8,3,3
23,6,1
17,5,4
10,3,2
26,7,3
14,4,2
21,6,1
6,2,4
18,5,3
12,4,2
25,7,1
16,5,4
9,3,3
22,6,2
13,4,2
30,8,1
15,4,3
19,5,4
7,2,3
24,6,2
11,3,2
20,6,1
14,4,4
18,5,3
10,3,2
27,7,1
16,5,3
8,3,4
23,6,2
12,4,3
21,6,1
17,5,4
9,3,2
28,7,3
13,4,2
19,5,1
15,4,4
11,3,3
25,7,2
8,3,4
22,6,1
14,4,3
20,6,2
7,2,4
18,5,3
10,3,2
16,5,3
12,4,4
24,6,1
9,3,2
26,7,3
13,4,3
21,6,2
15,4,1
19,5,4
8,3,3
23,6,2
11,4,2
28,7,1
14,4,4
17,5,3
10,3,2
22,6,1
16,5,4
9,3,3
25,7,2
12,4,3
20,6,1
7,2,4
18,5,2
13,4,3
27,7,1
15,4,4
21,6,3
10,3,2
24,6,1
8,3,4
19,5,2
14,4,3
26,7,2
11,3,1
23,6,4
16,5,3
9,3,2
22,6,1
12,4,4
30,8,2
17,5,3
7,2,4
20,6,2
13,4,1
25,7,3
15,4,2
18,5,4
10,3,3
28,7,1
14,4,2
21,6,4
8,3,3
24,6,1
16,5,2
9,3,4
27,7,3
12,4,2
19,5,1
11,3,3
23,6,2
15,4,4
7,2,3
22,6,1
13,4,2
26,7,4
18,5,3
10,3,1
25,7,2
14,4,3
20,6,2
8,3,4
17,5,1
16,5,3
9,3,2
30,8,4
12,4,3
21,6,1
15,4,2
24,6,3
11,3,4
19,5,2
7,2,3
28,7,1
13,4,4
23,6,2
10,3,3
22,6,1
16,5,4
8,3,2
27,7,3
14,4,1
20,6,2
9,3,4
25,7,3
12,4,2
18,5,1
15,4,4
21,6,3
11,3,2
26,7,1
13,4,3
19,5,4
7,2,2
24,6,1
16,5,3
10,3,4
30,8,2
14,4,3
23,6,1
8,3,4
22,6,2
12,4,1
20,6,3
17,5,4
9,3,2
28,7,1
15,4,3
21,6,2
11,3,4
25,7,3
13,4,2
19,5,1
16,5,4
7,2,3
27,7,2
10,3,1
24,6,4
14,4,3
18,5,2
8,3,3
26,7,1
12,4,4
23,6,2
9,3,1
22,6,3
15,4,2
20,6,4
11,3,3
30,8,1
17,5,2
7,2,4
25,7,3
13,4,1
21,6,2
16,5,4
10,3,3
28,7,2
14,4,4
19,5,1
8,3,2
24,6,3
12,4,2
27,7,1
9,3,4
23,6,2
15,4,3
18,5,1
11,3,2
26,7,4
13,4,3
22,6,1
7,2,2
20,6,3
16,5,4
10,3,1
25,7,2
14,4,3
30,8,4
8,3,2
21,6,1
12,4,4
19,5,3
17,5,2
9,3,1
28,7,3
15,4,2
24,6,4
11,3,3
23,6,1
13,4,2
22,6,3
7,2,4
27,7,2
16,5,1
10,3,4
20,6,2
14,4,3
26,7,1
8,3,3
25,7,4
12,4,2
18,5,1
9,3,2
30,8,3
15,4,4
21,6,2
11,3,1
24,6,3
13,4,4
19,5,2
16,5,3
7,2,1
28,7,4
10,3,2
23,6,1
14,4,3
22,6,2
8,3,4
27,7,1
12,4,2
20,6,3
17,5,4
9,3,1
26,7,2
15,4,3
25,7,4
11,3,2
21,6,1
13,4,4
30,8,2
18,5,3
7,2,2
24,6,1
16,5,4
10,3,3
28,7,2
14,4,1
19,5,2
8,3,4
23,6,3
12,4,2
22,6,1
9,3,3
27,7,4
15,4,2
20,6,2
11,3,1
26,7,3
13,4,4
25,7,1
17,5,2
7,2,3
30,8,4
16,5,3
10,3,2
24,6,1
14,4,4
21,6,2
8,3,3
28,7,1
12,4,2
19,5,4
9,3,1
23,6,2
15,4,3
22,6,3
11,3,4
27,7,2
13,4,1
18,5,2
16,5,3
7,2,4
26,7,1
10,3,2
25,7,3
14,4,4
20,6,2
8,3,1
30,8,3
12,4,2
24,6,4
17,5,1
9,3,3
28,7,2
15,4,4
21,6,1
11,3,2
23,6,3
13,4,2
19,5,4
16,5,1
7,2,3
27,7,2
10,3,4
22,6,1
14,4,3
26,7,4
8,3,2
25,7,1
12,4,3
20,6,2
9,3,1
30,8,4
15,4,2
18,5,3
11,3,3
24,6,1
13,4,4
28,7,2
16,5,2
7,2,1
21,6,3
10,3,4
23,6,2
14,4,1
27,7,3
8,3,4
22,6,2
12,4,3
19,5,1
17,5,4
9,3,2
26,7,1
15,4,3
25,7,2
11,3,4
20,6,1
13,4,2
30,8,3
16,5,4
7,2,2
24,6,3
10,3,1
28,7,4
14,4,2
21,6,1
8,3,3
23,6,2
12,4,4
18,5,1
9,3,2
27,7,3
15,4,1
22,6,4
11,3,3
26,7,2
13,4,2
19,5,3
16,5,1
7,2,4
25,7,2
10,3,3
30,8,1
14,4,4
20,6,2
8,3,1
24,6,3
12,4,2
28,7,4
17,5,3
9,3,1
21,6,2
15,4,4
23,6,1
11,3,2
27,7,3
13,4,3
22,6,2
16,5,4
7,2,1
26,7,2
10,3,4
25,7,1
14,4,3
18,5,2
8,3,3
30,8,4
12,4,1
20,6,3
9,3,2
24,6,4
15,4,2
19,5,1
11,3,3
28,7,2
13,4,4
21,6,1
16,5,3
7,2,2
27,7,4
10,3,1
23,6,2
14,4,3
22,6,1
8,3,4
26,7,3
12,4,2
25,7,2
17,5,4
9,3,1
30,8,2
15,4,3
20,6,4
11,3,2
24,6,1
13,4,4
18,5,3
16,5,2
7,2,3
28,7,1
10,3,4
21,6,2
14,4,1
27,7,3
8,3,2
23,6,4
12,4,3
19,5,1
9,3,3
26,7,2
15,4,4
22,6,1
11,3,1
25,7,3
13,4,2
30,8,4
16,5,3
7,2,4
20,6,2
10,3,2
24,6,1
14,4,3
28,7,2
8,3,1
21,6,3
12,4,4
18,5,2
17,5,1
9,3,4
27,7,2
15,4,3
23,6,1
11,3,2
